Begin Time - msec,End Time - msec,Yonaguni,fileno,mfa
3901969,3904349,haci=nki=ja ntunna=jo,243,hacinkija ntunnajo
3906989,3908209,ntunna=jo,244,ntunnajo
3943249,3945429,haci=du ntuni=kai=jo,249,hacidu ntunikaijo
3948069,3950139,haci duttu=ni kkai=jo,250,haci duttuni kkaijo
3956826,3961246,haci haci duttu=ni kkai=jo,252,haci haci duttuni kkaijo
3974056,3976066,mi maisan=suja,253,mi maisansuja
3985251,3987581,ha dami=du ki bun=suja,254,ha damidu ki bunsuja
3989236,3990716,dami=du ki bun=suja,255,damidu ki bunsuja
4007216,4011026,uci=nga tsa hai bun=suja,257,ucinga tsa hai bunsuja
4032431,4034311,ttu=nga si bun=do,258,ttunga si bundo
4075816,4078396,unnaga=nu mi=nga abjan=do,262,unnaganu minga abjando
4111971,4114781,usu-min<=to=ga iu=kara> unnaga=nu min<=wa>,265,usuminqtoga qiukara unnaganu minqwa
4115766,4117426,usu=nu min<=te iu=wake=sa>,266,usunu minqte qiuwakesa
4124761,4129140,<umi=no mizu itta=jo> usu=no min<=to> usu<=to=ga iu=wake>,268,qumino qmizu qittajo usuno minqto usuqtoga qiuwake
4155805,4157615,usu kai ku=jo<=to iu>,271,usu kai kujoqto qiu
4168340,4171720,unnankiru basu=ni usu kai si turai=jo,272,unnankiru basuni usu kai si turaijo
4252425,4254975,kagi=nki udurutitan=do,276,kaginki udurutitando
4287879,4289023,ciruci,281,ciruci
4291139,4292628,ciruci<=to=ga iu>,282,ciruciqtoga qiu
4301360,4305138,kunu ciruci=ja nun=ndi=nu imi=kaja=je,283,kunu cirucija nunndinu imikajaje
4306693,4309226,nun=ndi=nu imi=kaja=je,284,nunndinu imikajaje
4333564,4337056,nkadi=nga da=nu naga=nki hai si bun=suja,286,nkadinga danu naganki hai si bunsuja
4338810,4340976,da=nu naga=nki hai sun,287,danu naganki hai sun
4364942,4366486,numitan=do,291,numitando
4374425,4377569,dugu=nu sagi=ja ara numatan=do<=to=ka=ne>,292,dugunu sagija ara numatandoqtokane
4391569,4392591,kugani,293,kugani
4393257,4394357,kugani <kore=wa>,294,kugani qkorewa
4415008,4416708,ja kugani=si=du,295,ja kuganisidu
4418091,4420102,kugani=si=du kkurari bun=do,296,kuganisidu kkurari bundo
4423140,4424151,kkurari buru,297,kkurari buru
4566194,4567960,tagara mikkjan=do,299,tagara mikkjando
4588016,4589760,tagara dungu<=to iu=sa>,300,tagara dunguqto qiusa
4599221,4600599,tagara dungu,301,tagara dungu
4633421,4635243,cimu dami naranu,302,cimu dami naranu
4637265,4638843,cimu cimu,303,cimu cimu
4675609,4677598,araagu dami=du kirun=suja,304,araagu damidu kirunsuja
4680458,4681736,dami=du kiru,305,damidu kiru
