t1,t2,label,fname,prev_word,prev_word_start,prev_word_end,next_word,next_word_start,next_word_end,sentence
1.18,1.25,,YO0017b_yoneshiro_quantifier_20140618/aligned/97.TextGrid,maibarankidu,0.15,1.18,ntui,1.25,1.48,maibarankidu ntui buru
1.25,1.48,ntui,YO0017b_yoneshiro_quantifier_20140618/aligned/97.TextGrid,,1.18,1.25,buru,1.48,1.79,maibarankidu ntui buru
1.48,1.79,buru,YO0017b_yoneshiro_quantifier_20140618/aligned/97.TextGrid,ntui,1.25,1.48,,1.79,1.97,maibarankidu ntui buru
1.79,1.97,,YO0017b_yoneshiro_quantifier_20140618/aligned/97.TextGrid,buru,1.48,1.79,sentence_end,sentence_end,sentence_end,maibarankidu ntui buru
0.0,0.14,,YO0017b_yoneshiro_quantifier_20140618/aligned/96.TextGrid,sentence_start,sentence_start,sentence_start,maibaraqtoga,0.14,1.04,maibaraqtoga qiu
0.14,1.04,maibaraqtoga,YO0017b_yoneshiro_quantifier_20140618/aligned/96.TextGrid,,0.0,0.14,qiu,1.04,1.26,maibaraqtoga qiu
1.04,1.26,qiu,YO0017b_yoneshiro_quantifier_20140618/aligned/96.TextGrid,maibaraqtoga,0.14,1.04,,1.26,1.28,maibaraqtoga qiu
1.26,1.28,,YO0017b_yoneshiro_quantifier_20140618/aligned/96.TextGrid,qiu,1.04,1.26,sentence_end,sentence_end,sentence_end,maibaraqtoga qiu
0.0,0.22,,YO0017b_yoneshiro_quantifier_20140618/aligned/110.TextGrid,sentence_start,sentence_start,sentence_start,muti,0.22,0.67,muti buru
0.22,0.67,muti,YO0017b_yoneshiro_quantifier_20140618/aligned/110.TextGrid,,0.0,0.22,buru,0.67,1.04,muti buru
0.67,1.04,buru,YO0017b_yoneshiro_quantifier_20140618/aligned/110.TextGrid,muti,0.22,0.67,,1.04,1.06,muti buru
1.04,1.06,,YO0017b_yoneshiro_quantifier_20140618/aligned/110.TextGrid,buru,0.67,1.04,sentence_end,sentence_end,sentence_end,muti buru
0.0,0.06,,YO0017b_yoneshiro_quantifier_20140618/aligned/183.TextGrid,sentence_start,sentence_start,sentence_start,kjanggitanqto,0.06,0.92,kjanggitanqto qiunowa
0.06,0.92,kjanggitanqto,YO0017b_yoneshiro_quantifier_20140618/aligned/183.TextGrid,,0.0,0.06,,0.92,0.95,kjanggitanqto qiunowa
0.92,0.95,,YO0017b_yoneshiro_quantifier_20140618/aligned/183.TextGrid,kjanggitanqto,0.06,0.92,qiunowa,0.95,1.45,kjanggitanqto qiunowa
0.95,1.45,qiunowa,YO0017b_yoneshiro_quantifier_20140618/aligned/183.TextGrid,,0.92,0.95,,1.45,1.61,kjanggitanqto qiunowa
1.45,1.61,,YO0017b_yoneshiro_quantifier_20140618/aligned/183.TextGrid,qiunowa,0.95,1.45,sentence_end,sentence_end,sentence_end,kjanggitanqto qiunowa
0.0,0.15,,YO0017b_yoneshiro_quantifier_20140618/aligned/182.TextGrid,sentence_start,sentence_start,sentence_start,kidunggirasi,0.15,1.09,kidunggirasi qimano
0.15,1.09,kidunggirasi,YO0017b_yoneshiro_quantifier_20140618/aligned/182.TextGrid,,0.0,0.15,qimano,1.09,1.6,kidunggirasi qimano
1.09,1.6,qimano,YO0017b_yoneshiro_quantifier_20140618/aligned/182.TextGrid,kidunggirasi,0.15,1.09,,1.6,1.736,kidunggirasi qimano
1.6,1.736,,YO0017b_yoneshiro_quantifier_20140618/aligned/182.TextGrid,qimano,1.09,1.6,sentence_end,sentence_end,sentence_end,kidunggirasi qimano
0.0,0.22,,YO0017b_yoneshiro_quantifier_20140618/aligned/26.TextGrid,sentence_start,sentence_start,sentence_start,tuija,0.22,0.75,tuija buuru kinkidu tumai buru
0.22,0.75,tuija,YO0017b_yoneshiro_quantifier_20140618/aligned/26.TextGrid,,0.0,0.22,buuru,0.75,1.18,tuija buuru kinkidu tumai buru
0.75,1.18,buuru,YO0017b_yoneshiro_quantifier_20140618/aligned/26.TextGrid,tuija,0.22,0.75,kinkidu,1.18,1.88,tuija buuru kinkidu tumai buru
1.18,1.88,kinkidu,YO0017b_yoneshiro_quantifier_20140618/aligned/26.TextGrid,buuru,0.75,1.18,tumai,1.88,2.29,tuija buuru kinkidu tumai buru
1.88,2.29,tumai,YO0017b_yoneshiro_quantifier_20140618/aligned/26.TextGrid,kinkidu,1.18,1.88,buru,2.29,2.61,tuija buuru kinkidu tumai buru
2.29,2.61,buru,YO0017b_yoneshiro_quantifier_20140618/aligned/26.TextGrid,tumai,1.88,2.29,,2.61,2.71,tuija buuru kinkidu tumai buru
2.61,2.71,,YO0017b_yoneshiro_quantifier_20140618/aligned/26.TextGrid,buru,2.29,2.61,sentence_end,sentence_end,sentence_end,tuija buuru kinkidu tumai buru
0.0,0.17,,YO0017b_yoneshiro_quantifier_20140618/aligned/27.TextGrid,sentence_start,sentence_start,sentence_start,ttucinu,0.17,0.95,ttucinu kinkidu
0.17,0.95,ttucinu,YO0017b_yoneshiro_quantifier_20140618/aligned/27.TextGrid,,0.0,0.17,kinkidu,0.95,1.65,ttucinu kinkidu
0.95,1.65,kinkidu,YO0017b_yoneshiro_quantifier_20140618/aligned/27.TextGrid,ttucinu,0.17,0.95,,1.65,1.92,ttucinu kinkidu
1.65,1.92,,YO0017b_yoneshiro_quantifier_20140618/aligned/27.TextGrid,kinkidu,0.95,1.65,sentence_end,sentence_end,sentence_end,ttucinu kinkidu
0.0,0.36,,YO0017b_yoneshiro_quantifier_20140618/aligned/132.TextGrid,sentence_start,sentence_start,sentence_start,mincibu,0.36,1.28,mincibu
0.36,1.28,mincibu,YO0017b_yoneshiro_quantifier_20140618/aligned/132.TextGrid,,0.0,0.36,,1.28,1.42,mincibu
1.28,1.42,,YO0017b_yoneshiro_quantifier_20140618/aligned/132.TextGrid,mincibu,0.36,1.28,sentence_end,sentence_end,sentence_end,mincibu
0.0,0.29,,YO0017b_yoneshiro_quantifier_20140618/aligned/133.TextGrid,sentence_start,sentence_start,sentence_start,mincibu,0.29,1.21,mincibu
0.29,1.21,mincibu,YO0017b_yoneshiro_quantifier_20140618/aligned/133.TextGrid,,0.0,0.29,,1.21,1.48,mincibu
1.21,1.48,,YO0017b_yoneshiro_quantifier_20140618/aligned/133.TextGrid,mincibu,0.29,1.21,sentence_end,sentence_end,sentence_end,mincibu
0.0,0.19,,YO0017b_yoneshiro_quantifier_20140618/aligned/19.TextGrid,sentence_start,sentence_start,sentence_start,kinkidu,0.19,0.91,kinkidu tumai buru
0.19,0.91,kinkidu,YO0017b_yoneshiro_quantifier_20140618/aligned/19.TextGrid,,0.0,0.19,tumai,0.91,1.37,kinkidu tumai buru
0.91,1.37,tumai,YO0017b_yoneshiro_quantifier_20140618/aligned/19.TextGrid,kinkidu,0.19,0.91,buru,1.37,1.71,kinkidu tumai buru
1.37,1.71,buru,YO0017b_yoneshiro_quantifier_20140618/aligned/19.TextGrid,tumai,0.91,1.37,,1.71,2.15,kinkidu tumai buru
1.71,2.15,,YO0017b_yoneshiro_quantifier_20140618/aligned/19.TextGrid,buru,1.37,1.71,sentence_end,sentence_end,sentence_end,kinkidu tumai buru
0.0,0.26,,YO0017b_yoneshiro_quantifier_20140618/aligned/144.TextGrid,sentence_start,sentence_start,sentence_start,ttudu,0.26,0.89,ttudu
0.26,0.89,ttudu,YO0017b_yoneshiro_quantifier_20140618/aligned/144.TextGrid,,0.0,0.26,,0.89,1.12,ttudu
0.89,1.12,,YO0017b_yoneshiro_quantifier_20140618/aligned/144.TextGrid,ttudu,0.26,0.89,sentence_end,sentence_end,sentence_end,ttudu
0.0,0.19,,YO0017b_yoneshiro_quantifier_20140618/aligned/51.TextGrid,sentence_start,sentence_start,sentence_start,buuru,0.19,0.69,buuru kinki tumai buranu
0.19,0.69,buuru,YO0017b_yoneshiro_quantifier_20140618/aligned/51.TextGrid,,0.0,0.19,kinki,0.69,1.14,buuru kinki tumai buranu
0.69,1.14,kinki,YO0017b_yoneshiro_quantifier_20140618/aligned/51.TextGrid,buuru,0.19,0.69,tumai,1.14,1.48,buuru kinki tumai buranu
1.14,1.48,tumai,YO0017b_yoneshiro_quantifier_20140618/aligned/51.TextGrid,kinki,0.69,1.14,buranu,1.48,1.94,buuru kinki tumai buranu
1.48,1.94,buranu,YO0017b_yoneshiro_quantifier_20140618/aligned/51.TextGrid,tumai,1.14,1.48,,1.94,2.28,buuru kinki tumai buranu
1.94,2.28,,YO0017b_yoneshiro_quantifier_20140618/aligned/51.TextGrid,buranu,1.48,1.94,sentence_end,sentence_end,sentence_end,buuru kinki tumai buranu
0.0,0.13,,YO0017b_yoneshiro_quantifier_20140618/aligned/50.TextGrid,sentence_start,sentence_start,sentence_start,buuru,0.13,0.91,buuru kinki tumai buranu
0.13,0.91,buuru,YO0017b_yoneshiro_quantifier_20140618/aligned/50.TextGrid,,0.0,0.13,,0.91,0.94,buuru kinki tumai buranu
0.91,0.94,,YO0017b_yoneshiro_quantifier_20140618/aligned/50.TextGrid,buuru,0.13,0.91,kinki,0.94,1.47,buuru kinki tumai buranu
0.94,1.47,kinki,YO0017b_yoneshiro_quantifier_20140618/aligned/50.TextGrid,,0.91,0.94,tumai,1.47,1.89,buuru kinki tumai buranu
1.47,1.89,tumai,YO0017b_yoneshiro_quantifier_20140618/aligned/50.TextGrid,kinki,0.94,1.47,buranu,1.89,2.36,buuru kinki tumai buranu
1.89,2.36,buranu,YO0017b_yoneshiro_quantifier_20140618/aligned/50.TextGrid,tumai,1.47,1.89,,2.36,2.51,buuru kinki tumai buranu
2.36,2.51,,YO0017b_yoneshiro_quantifier_20140618/aligned/50.TextGrid,buranu,1.89,2.36,sentence_end,sentence_end,sentence_end,buuru kinki tumai buranu
0.0,0.09,,YO0017b_yoneshiro_quantifier_20140618/aligned/138.TextGrid,sentence_start,sentence_start,sentence_start,mincibu,0.09,0.97,mincibu
0.09,0.97,mincibu,YO0017b_yoneshiro_quantifier_20140618/aligned/138.TextGrid,,0.0,0.09,,0.97,1.29,mincibu
0.97,1.29,,YO0017b_yoneshiro_quantifier_20140618/aligned/138.TextGrid,mincibu,0.09,0.97,sentence_end,sentence_end,sentence_end,mincibu
0.0,0.13,,YO0017b_yoneshiro_quantifier_20140618/aligned/64.TextGrid,sentence_start,sentence_start,sentence_start,ija,0.13,0.82,ija hanunga huganu munun hanun
0.13,0.82,ija,YO0017b_yoneshiro_quantifier_20140618/aligned/64.TextGrid,,0.0,0.13,,0.82,0.85,ija hanunga huganu munun hanun
0.82,0.85,,YO0017b_yoneshiro_quantifier_20140618/aligned/64.TextGrid,ija,0.13,0.82,hanunga,0.85,1.46,ija hanunga huganu munun hanun
0.85,1.46,hanunga,YO0017b_yoneshiro_quantifier_20140618/aligned/64.TextGrid,,0.82,0.85,,1.46,2.24,ija hanunga huganu munun hanun
1.46,2.24,,YO0017b_yoneshiro_quantifier_20140618/aligned/64.TextGrid,hanunga,0.85,1.46,huganu,2.24,2.73,ija hanunga huganu munun hanun
2.24,2.73,huganu,YO0017b_yoneshiro_quantifier_20140618/aligned/64.TextGrid,,1.46,2.24,munun,2.73,3.14,ija hanunga huganu munun hanun
2.73,3.14,munun,YO0017b_yoneshiro_quantifier_20140618/aligned/64.TextGrid,huganu,2.24,2.73,hanun,3.14,3.53,ija hanunga huganu munun hanun
3.14,3.53,hanun,YO0017b_yoneshiro_quantifier_20140618/aligned/64.TextGrid,munun,2.73,3.14,,3.53,3.7,ija hanunga huganu munun hanun
3.53,3.7,,YO0017b_yoneshiro_quantifier_20140618/aligned/64.TextGrid,hanun,3.14,3.53,sentence_end,sentence_end,sentence_end,ija hanunga huganu munun hanun
0.0,0.24,,YO0017b_yoneshiro_quantifier_20140618/aligned/139.TextGrid,sentence_start,sentence_start,sentence_start,mincibu,0.24,1.09,mincibu
0.24,1.09,mincibu,YO0017b_yoneshiro_quantifier_20140618/aligned/139.TextGrid,,0.0,0.24,,1.09,1.33,mincibu
1.09,1.33,,YO0017b_yoneshiro_quantifier_20140618/aligned/139.TextGrid,mincibu,0.24,1.09,sentence_end,sentence_end,sentence_end,mincibu
0.0,0.13,,YO0017b_yoneshiro_quantifier_20140618/aligned/171.TextGrid,sentence_start,sentence_start,sentence_start,kidunggirasi,0.13,1.32,kidunggirasi
0.13,1.32,kidunggirasi,YO0017b_yoneshiro_quantifier_20140618/aligned/171.TextGrid,,0.0,0.13,,1.32,1.517,kidunggirasi
1.32,1.517,,YO0017b_yoneshiro_quantifier_20140618/aligned/171.TextGrid,kidunggirasi,0.13,1.32,sentence_end,sentence_end,sentence_end,kidunggirasi
0.0,0.09,,YO0017b_yoneshiro_quantifier_20140618/aligned/170.TextGrid,sentence_start,sentence_start,sentence_start,kidunggiraqto,0.09,1.24,kidunggiraqto
0.09,1.24,kidunggiraqto,YO0017b_yoneshiro_quantifier_20140618/aligned/170.TextGrid,,0.0,0.09,,1.24,1.61,kidunggiraqto
1.24,1.61,,YO0017b_yoneshiro_quantifier_20140618/aligned/170.TextGrid,kidunggiraqto,0.09,1.24,sentence_end,sentence_end,sentence_end,kidunggiraqto
0.0,0.15,,YO0017b_yoneshiro_quantifier_20140618/aligned/194.TextGrid,sentence_start,sentence_start,sentence_start,ttantu,0.15,0.86,ttantu
0.15,0.86,ttantu,YO0017b_yoneshiro_quantifier_20140618/aligned/194.TextGrid,,0.0,0.15,,0.86,0.967,ttantu
0.86,0.967,,YO0017b_yoneshiro_quantifier_20140618/aligned/194.TextGrid,ttantu,0.15,0.86,sentence_end,sentence_end,sentence_end,ttantu
0.0,0.16,,YO0017b_yoneshiro_quantifier_20140618/aligned/195.TextGrid,sentence_start,sentence_start,sentence_start,isunki,0.16,0.96,isunki ntuidu buru
0.16,0.96,isunki,YO0017b_yoneshiro_quantifier_20140618/aligned/195.TextGrid,,0.0,0.16,ntuidu,0.96,1.36,isunki ntuidu buru
0.96,1.36,ntuidu,YO0017b_yoneshiro_quantifier_20140618/aligned/195.TextGrid,isunki,0.16,0.96,buru,1.36,1.8,isunki ntuidu buru
1.36,1.8,buru,YO0017b_yoneshiro_quantifier_20140618/aligned/195.TextGrid,ntuidu,0.96,1.36,,1.8,1.94,isunki ntuidu buru
1.8,1.94,,YO0017b_yoneshiro_quantifier_20140618/aligned/195.TextGrid,buru,1.36,1.8,sentence_end,sentence_end,sentence_end,isunki ntuidu buru
0.0,0.21,,YO0017b_yoneshiro_quantifier_20140618/aligned/106.TextGrid,sentence_start,sentence_start,sentence_start,nbugu,0.21,0.95,nbugu
0.21,0.95,nbugu,YO0017b_yoneshiro_quantifier_20140618/aligned/106.TextGrid,,0.0,0.21,,0.95,1.26,nbugu
0.95,1.26,,YO0017b_yoneshiro_quantifier_20140618/aligned/106.TextGrid,nbugu,0.21,0.95,sentence_end,sentence_end,sentence_end,nbugu
0.0,0.23,,YO0017b_yoneshiro_quantifier_20140618/aligned/107.TextGrid,sentence_start,sentence_start,sentence_start,ttuisidu,0.23,1.2,ttuisidu nbugu buuru muti buru
0.23,1.2,ttuisidu,YO0017b_yoneshiro_quantifier_20140618/aligned/107.TextGrid,,0.0,0.23,,1.2,1.93,ttuisidu nbugu buuru muti buru
1.2,1.93,,YO0017b_yoneshiro_quantifier_20140618/aligned/107.TextGrid,ttuisidu,0.23,1.2,nbugu,1.93,2.75,ttuisidu nbugu buuru muti buru
1.93,2.75,nbugu,YO0017b_yoneshiro_quantifier_20140618/aligned/107.TextGrid,,1.2,1.93,,2.75,2.78,ttuisidu nbugu buuru muti buru
2.75,2.78,,YO0017b_yoneshiro_quantifier_20140618/aligned/107.TextGrid,nbugu,1.93,2.75,buuru,2.78,3.14,ttuisidu nbugu buuru muti buru
2.78,3.14,buuru,YO0017b_yoneshiro_quantifier_20140618/aligned/107.TextGrid,,2.75,2.78,muti,3.14,3.53,ttuisidu nbugu buuru muti buru
3.14,3.53,muti,YO0017b_yoneshiro_quantifier_20140618/aligned/107.TextGrid,buuru,2.78,3.14,buru,3.53,3.86,ttuisidu nbugu buuru muti buru
3.53,3.86,buru,YO0017b_yoneshiro_quantifier_20140618/aligned/107.TextGrid,muti,3.14,3.53,,3.86,3.97,ttuisidu nbugu buuru muti buru
3.86,3.97,,YO0017b_yoneshiro_quantifier_20140618/aligned/107.TextGrid,buru,3.53,3.86,sentence_end,sentence_end,sentence_end,ttuisidu nbugu buuru muti buru
0.0,0.17,,YO0017b_yoneshiro_quantifier_20140618/aligned/81.TextGrid,sentence_start,sentence_start,sentence_start,kudamunuja,0.17,0.98,kudamunuja hundoqto qiu
0.17,0.98,kudamunuja,YO0017b_yoneshiro_quantifier_20140618/aligned/81.TextGrid,,0.0,0.17,hundoqto,0.98,1.65,kudamunuja hundoqto qiu
0.98,1.65,hundoqto,YO0017b_yoneshiro_quantifier_20140618/aligned/81.TextGrid,kudamunuja,0.17,0.98,qiu,1.65,2.03,kudamunuja hundoqto qiu
1.65,2.03,qiu,YO0017b_yoneshiro_quantifier_20140618/aligned/81.TextGrid,hundoqto,0.98,1.65,,2.03,2.21,kudamunuja hundoqto qiu
2.03,2.21,,YO0017b_yoneshiro_quantifier_20140618/aligned/81.TextGrid,qiu,1.65,2.03,sentence_end,sentence_end,sentence_end,kudamunuja hundoqto qiu
0.0,0.22,,YO0017b_yoneshiro_quantifier_20140618/aligned/12.TextGrid,sentence_start,sentence_start,sentence_start,ttucinu,0.22,0.98,ttucinu kinki tumaidu buru
0.22,0.98,ttucinu,YO0017b_yoneshiro_quantifier_20140618/aligned/12.TextGrid,,0.0,0.22,,0.98,1.03,ttucinu kinki tumaidu buru
0.98,1.03,,YO0017b_yoneshiro_quantifier_20140618/aligned/12.TextGrid,ttucinu,0.22,0.98,kinki,1.03,1.63,ttucinu kinki tumaidu buru
1.03,1.63,kinki,YO0017b_yoneshiro_quantifier_20140618/aligned/12.TextGrid,,0.98,1.03,tumaidu,1.63,2.16,ttucinu kinki tumaidu buru
1.63,2.16,tumaidu,YO0017b_yoneshiro_quantifier_20140618/aligned/12.TextGrid,kinki,1.03,1.63,buru,2.16,2.45,ttucinu kinki tumaidu buru
2.16,2.45,buru,YO0017b_yoneshiro_quantifier_20140618/aligned/12.TextGrid,tumaidu,1.63,2.16,,2.45,2.63,ttucinu kinki tumaidu buru
2.45,2.63,,YO0017b_yoneshiro_quantifier_20140618/aligned/12.TextGrid,buru,2.16,2.45,sentence_end,sentence_end,sentence_end,ttucinu kinki tumaidu buru
0.0,0.11,,YO0017b_yoneshiro_quantifier_20140618/aligned/13.TextGrid,sentence_start,sentence_start,sentence_start,ttucinu,0.11,0.81,ttucinu kinki tumaidu buru
0.11,0.81,ttucinu,YO0017b_yoneshiro_quantifier_20140618/aligned/13.TextGrid,,0.0,0.11,kinki,0.81,1.48,ttucinu kinki tumaidu buru
0.81,1.48,kinki,YO0017b_yoneshiro_quantifier_20140618/aligned/13.TextGrid,ttucinu,0.11,0.81,tumaidu,1.48,1.96,ttucinu kinki tumaidu buru
1.48,1.96,tumaidu,YO0017b_yoneshiro_quantifier_20140618/aligned/13.TextGrid,kinki,0.81,1.48,buru,1.96,2.4,ttucinu kinki tumaidu buru
1.96,2.4,buru,YO0017b_yoneshiro_quantifier_20140618/aligned/13.TextGrid,tumaidu,1.48,1.96,,2.4,2.63,ttucinu kinki tumaidu buru
2.4,2.63,,YO0017b_yoneshiro_quantifier_20140618/aligned/13.TextGrid,buru,1.96,2.4,sentence_end,sentence_end,sentence_end,ttucinu kinki tumaidu buru
0.0,0.16,,YO0017b_yoneshiro_quantifier_20140618/aligned/21.TextGrid,sentence_start,sentence_start,sentence_start,buuru,0.16,0.61,buuru kinkidu tumai buru
0.16,0.61,buuru,YO0017b_yoneshiro_quantifier_20140618/aligned/21.TextGrid,,0.0,0.16,kinkidu,0.61,1.26,buuru kinkidu tumai buru
0.61,1.26,kinkidu,YO0017b_yoneshiro_quantifier_20140618/aligned/21.TextGrid,buuru,0.16,0.61,,1.26,1.29,buuru kinkidu tumai buru
1.26,1.29,,YO0017b_yoneshiro_quantifier_20140618/aligned/21.TextGrid,kinkidu,0.61,1.26,tumai,1.29,1.66,buuru kinkidu tumai buru
1.29,1.66,tumai,YO0017b_yoneshiro_quantifier_20140618/aligned/21.TextGrid,,1.26,1.29,buru,1.66,1.97,buuru kinkidu tumai buru
1.66,1.97,buru,YO0017b_yoneshiro_quantifier_20140618/aligned/21.TextGrid,tumai,1.29,1.66,,1.97,2.07,buuru kinkidu tumai buru
1.97,2.07,,YO0017b_yoneshiro_quantifier_20140618/aligned/21.TextGrid,buru,1.66,1.97,sentence_end,sentence_end,sentence_end,buuru kinkidu tumai buru
0.0,0.28,,YO0017b_yoneshiro_quantifier_20140618/aligned/68.TextGrid,sentence_start,sentence_start,sentence_start,huganu,0.28,0.87,huganu munun hanun
0.28,0.87,huganu,YO0017b_yoneshiro_quantifier_20140618/aligned/68.TextGrid,,0.0,0.28,munun,0.87,1.12,huganu munun hanun
0.87,1.12,munun,YO0017b_yoneshiro_quantifier_20140618/aligned/68.TextGrid,huganu,0.28,0.87,hanun,1.12,1.46,huganu munun hanun
1.12,1.46,hanun,YO0017b_yoneshiro_quantifier_20140618/aligned/68.TextGrid,munun,0.87,1.12,,1.46,1.72,huganu munun hanun
1.46,1.72,,YO0017b_yoneshiro_quantifier_20140618/aligned/68.TextGrid,hanun,1.12,1.46,sentence_end,sentence_end,sentence_end,huganu munun hanun
0.0,0.1,,YO0017b_yoneshiro_quantifier_20140618/aligned/135.TextGrid,sentence_start,sentence_start,sentence_start,mincibu,0.1,1.03,mincibu mincibuqte qiu
0.1,1.03,mincibu,YO0017b_yoneshiro_quantifier_20140618/aligned/135.TextGrid,,0.0,0.1,,1.03,1.13,mincibu mincibuqte qiu
1.03,1.13,,YO0017b_yoneshiro_quantifier_20140618/aligned/135.TextGrid,mincibu,0.1,1.03,mincibuqte,1.13,2.15,mincibu mincibuqte qiu
1.13,2.15,mincibuqte,YO0017b_yoneshiro_quantifier_20140618/aligned/135.TextGrid,,1.03,1.13,qiu,2.15,2.23,mincibu mincibuqte qiu
2.15,2.23,qiu,YO0017b_yoneshiro_quantifier_20140618/aligned/135.TextGrid,mincibuqte,1.13,2.15,,2.23,2.46,mincibu mincibuqte qiu
2.23,2.46,,YO0017b_yoneshiro_quantifier_20140618/aligned/135.TextGrid,qiu,2.15,2.23,sentence_end,sentence_end,sentence_end,mincibu mincibuqte qiu
0.0,0.13,,YO0017b_yoneshiro_quantifier_20140618/aligned/134.TextGrid,sentence_start,sentence_start,sentence_start,mincibuqtte,0.13,1.24,mincibuqtte qiuwake
0.13,1.24,mincibuqtte,YO0017b_yoneshiro_quantifier_20140618/aligned/134.TextGrid,,0.0,0.13,qiuwake,1.24,1.6,mincibuqtte qiuwake
1.24,1.6,qiuwake,YO0017b_yoneshiro_quantifier_20140618/aligned/134.TextGrid,mincibuqtte,0.13,1.24,,1.6,1.62,mincibuqtte qiuwake
1.6,1.62,,YO0017b_yoneshiro_quantifier_20140618/aligned/134.TextGrid,qiuwake,1.24,1.6,sentence_end,sentence_end,sentence_end,mincibuqtte qiuwake
0.0,0.19,,YO0017b_yoneshiro_quantifier_20140618/aligned/142.TextGrid,sentence_start,sentence_start,sentence_start,ttu,0.19,0.49,ttu buuru
0.19,0.49,ttu,YO0017b_yoneshiro_quantifier_20140618/aligned/142.TextGrid,,0.0,0.19,,0.49,0.52,ttu buuru
0.49,0.52,,YO0017b_yoneshiro_quantifier_20140618/aligned/142.TextGrid,ttu,0.19,0.49,buuru,0.52,1.04,ttu buuru
0.52,1.04,buuru,YO0017b_yoneshiro_quantifier_20140618/aligned/142.TextGrid,,0.49,0.52,,1.04,1.28,ttu buuru
1.04,1.28,,YO0017b_yoneshiro_quantifier_20140618/aligned/142.TextGrid,buuru,0.52,1.04,sentence_end,sentence_end,sentence_end,ttu buuru
0.0,0.09,,YO0017b_yoneshiro_quantifier_20140618/aligned/7.TextGrid,sentence_start,sentence_start,sentence_start,tumaidu,0.09,0.69,tumaidu buru
0.09,0.69,tumaidu,YO0017b_yoneshiro_quantifier_20140618/aligned/7.TextGrid,,0.0,0.09,buru,0.69,1.03,tumaidu buru
0.69,1.03,buru,YO0017b_yoneshiro_quantifier_20140618/aligned/7.TextGrid,tumaidu,0.09,0.69,,1.03,1.13,tumaidu buru
1.03,1.13,,YO0017b_yoneshiro_quantifier_20140618/aligned/7.TextGrid,buru,0.69,1.03,sentence_end,sentence_end,sentence_end,tumaidu buru
0.0,0.06,,YO0017b_yoneshiro_quantifier_20140618/aligned/198.TextGrid,sentence_start,sentence_start,sentence_start,ntuidu,0.06,0.83,ntuidu buru
0.06,0.83,ntuidu,YO0017b_yoneshiro_quantifier_20140618/aligned/198.TextGrid,,0.0,0.06,buru,0.83,1.43,ntuidu buru
0.83,1.43,buru,YO0017b_yoneshiro_quantifier_20140618/aligned/198.TextGrid,ntuidu,0.06,0.83,,1.43,1.454,ntuidu buru
1.43,1.454,,YO0017b_yoneshiro_quantifier_20140618/aligned/198.TextGrid,buru,0.83,1.43,sentence_end,sentence_end,sentence_end,ntuidu buru
0.0,0.18,,YO0017b_yoneshiro_quantifier_20140618/aligned/63.TextGrid,sentence_start,sentence_start,sentence_start,huganu,0.18,0.83,huganu munun hanun
0.18,0.83,huganu,YO0017b_yoneshiro_quantifier_20140618/aligned/63.TextGrid,,0.0,0.18,munun,0.83,1.13,huganu munun hanun
0.83,1.13,munun,YO0017b_yoneshiro_quantifier_20140618/aligned/63.TextGrid,huganu,0.18,0.83,hanun,1.13,1.59,huganu munun hanun
1.13,1.59,hanun,YO0017b_yoneshiro_quantifier_20140618/aligned/63.TextGrid,munun,0.83,1.13,,1.59,1.85,huganu munun hanun
1.59,1.85,,YO0017b_yoneshiro_quantifier_20140618/aligned/63.TextGrid,hanun,1.13,1.59,sentence_end,sentence_end,sentence_end,huganu munun hanun
0.0,0.16,,YO0017b_yoneshiro_quantifier_20140618/aligned/176.TextGrid,sentence_start,sentence_start,sentence_start,kjanggitan,0.16,1.07,kjanggitan
0.16,1.07,kjanggitan,YO0017b_yoneshiro_quantifier_20140618/aligned/176.TextGrid,,0.0,0.16,,1.07,1.275,kjanggitan
1.07,1.275,,YO0017b_yoneshiro_quantifier_20140618/aligned/176.TextGrid,kjanggitan,0.16,1.07,sentence_end,sentence_end,sentence_end,kjanggitan
0.0,0.04,,YO0017b_yoneshiro_quantifier_20140618/aligned/177.TextGrid,sentence_start,sentence_start,sentence_start,qonasi,0.04,0.56,qonasi qkotoba kjanggitan
0.04,0.56,qonasi,YO0017b_yoneshiro_quantifier_20140618/aligned/177.TextGrid,,0.0,0.04,qkotoba,0.56,0.96,qonasi qkotoba kjanggitan
0.56,0.96,qkotoba,YO0017b_yoneshiro_quantifier_20140618/aligned/177.TextGrid,qonasi,0.04,0.56,,0.96,1.05,qonasi qkotoba kjanggitan
0.96,1.05,,YO0017b_yoneshiro_quantifier_20140618/aligned/177.TextGrid,qkotoba,0.56,0.96,kjanggitan,1.05,2.0,qonasi qkotoba kjanggitan
1.05,2.0,kjanggitan,YO0017b_yoneshiro_quantifier_20140618/aligned/177.TextGrid,,0.96,1.05,,2.0,2.088,qonasi qkotoba kjanggitan
2.0,2.088,,YO0017b_yoneshiro_quantifier_20140618/aligned/177.TextGrid,kjanggitan,1.05,2.0,sentence_end,sentence_end,sentence_end,qonasi qkotoba kjanggitan
0.0,0.08,,YO0017b_yoneshiro_quantifier_20140618/aligned/101.TextGrid,sentence_start,sentence_start,sentence_start,qsuru,0.08,0.41,qsuru qkotowo ppasuqtoga qiukarane
