"Begin Time - msec","End Time - msec","Yonaguni",
3220790,3221764,"mingadu"
3230113,3231080,"uti"
3231226,3231766,"uti"
3241205,3242085,"mingadu"
3255320,3256207,"uti"
3272752,3273832,"siba=daru"
3280421,3281481,"dina=daru"
3300658,3302505,"ttumuti nu=ba ki-ta=nga"
3306177,3308417,"nda ttumuti nu=ba ki-ta=nga"
3325052,3326112,"ug-i-ti"
3340031,3341051,"cira ara-ta=ru"
3353030,3354343,"cira=du ara-ta=ru"
3374450,3375884,"nu=ba k-i war-u=nga"
3375924,3376524,"kir-u=nga"
3377786,3379387,"su nu=ba kir-u=nga"
3385576,3387089,"su nu=ba k-i war-u=nga"
3393422,3394242,"duci"
3405973,3407120,"duci=tu"
3420461,3421788,"tubar-u=ndi=du is-i bur-u"
3424113,3425920,"tubar-u=ndi=du is-i bur-u"
3431879,3434359,"duci=tu tubar-u=ndi=du is-i bur-u"
3445154,3447201,"duci=tu tuba-i=ti"
3449408,3451061,"duci=tu tuba-i=ti"
3465069,3466602,"<jeega>=du nn-u=do"
3475045,3476725,"<jeega>=du nn-u=do"
3498213,3499226,"nn-u-n=do"
3549782,3551142,"<jeega>=du nn-i-n=dagi=jo"
3573588,3574268,"ha ara-i"
3588297,3589677,"ha ara-i=ti"
3592337,3593610,"ha ara-i=ti"
3611936,3613149,"cira ara-i=ti"
3614582,3616615,"ha=bagi=n ara-n=do"
3627960,3630187,"cira ara-i=ti ha=bain=ja ara-n=do"
3630417,3632530,"ha=bagi=n ara-n=do"
3639657,3640897,"ha ara-i=ti"
3641120,3643540,"cira ara-i=ti ha=bagi=n ara-n=do"
3674079,3678090,"cira ara-i=ti ha=bagi=n ara-n=do <m sono toki=mo ieru>"
3707766,3710486,"<zjuu-ichi-zi>=bagi=n nindir-u b-u-ta-ru"
3717561,3719890,"<zjuu-ichi-zi>=kuta nindir-u b-u-ta-ru=gai"
3728962,3731162,"<zjuu-ichi-zi>=kuta nindir-u b-u-ta-ru"
3739438,3741111,"nindi=du b-u-ta-ru"
3741713,3743193,"nindi=du b-u-ta-ru"
3798615,3800808,"cira ara-i=ti ha=bai=n ara-n=do"
3813886,3814946,"cira ara-i=ti=gara"
3849588,3850821,"i ha-i-ti=gara"
3853554,3855706,"i ha-i-ti=gara tu-nd-u-n=do <au=jo>"
3866384,3867524,"tu-nd-i hj-u-n=do"
3872277,3874137,"i ha-i-ti=gara tu-nd-i hj-u-n=do"
3910928,3913361,"i ha-i-ti=gara tu-nd-i hi-r-i=jo"
3929512,3930499,"i ha-nu-ti"
3950513,3953180,"i ha-nu-ti tu-nd-i hi-n=na=jo"
3958875,3960809,"i ha-nu-ti tu-nd-i hi-n=na=jo"
3981624,3982831,"min ami-ti"
4002328,4004175,"min ami-ti nindi=du bur-u"
4006282,4008789,"min ami-ti nindi=du bur-u"
4014989,4016195,"nindi=du bur-u"
4035809,4037216,"min ami-ti=du"
4037846,4039833,"min ami-ti=du nind-u=do"
4041228,4043135,"min ami-ti=du nind-u=do"
4067124,4068891,"min ami-ti=du nind-i=jo"
4072110,4073910,"min ami-ti=du nind-u=do"
4089132,4090446,"min ami-ti=du"
4092228,4093361,"dugu-i war-u=do"
4142852,4145219,"minaga=nu tsa=du turu<=to=ga ittan=dessjo>"
4151465,4153547,"minaga=nu tsa=du turi<=to iu=kara>"
4174372,4176179,"minaga=nu tsa tur-i=jo"
4178062,4179795,"minaga=nu tsa tur-i=jo"
4210168,4211086,"tu-ta-ru=do"
4225973,4227686,"minaga=nki tu-nd-i-ti=du"
4228379,4229699,"tsa tu-ta-ru=do"
4238463,4239917,"tsa=du tu-ta-ru=do"
4264855,4266141,"unu ttu=ja"
4270634,4272407,"cikara=n susa-bi=ti"
4273581,4274647,"su-sa=daru"
4293970,4296750,"unu ttu=ja taga-bi-ti"
4298716,4300236,"cikara=n su-sa=daru"
4304419,4305672,"taga-bi-ti"
4308153,4309246,"su-sa=daru"
4320246,4321830,"cikara=n su-sa=daru"
4332461,4333715,"su=ja hi-sa-bi-ti"
4348081,4349641,"kadi=n su-sa=daru"
4354044,4355758,"kadi=n su-sa=daru"
4371079,4374159,"nnu haja=gu ug-i-ta=ba"
4377875,4378655,"ug-i-ta=ba"
4379475,4381595,"nnu haja=gu ug-i-ta=ba"
4390590,4392110,"maasiku aitaras-i"
4395779,4397546,"nnu haja=gu ug-i-ta=ba"
4398709,4400729,"maasiku aita-n=do"
4406502,4407775,"aitaras-i kja-n=do"
4412487,4414487,"maasiku aitaras-i kja-n=do"
