Begin Time - msec,End Time - msec,Yonaguni,fileno,mfa
2417120,2424620,unu ttu=nga ndu munu=tu kanu ttu=nga ndu munu=tu cigai=du kirun=suja<=to=ga iu>,232,unu ttunga ndu munutu kanu ttunga ndu munutu cigaidu kirunsujaqtoga qiu
2425890,2430930,unu ttu=nga ndu munu=tu kanu ttu=nga ndu munu=tu=ja cigai=du ki bun=suja<=to=ga iu>,233,unu ttunga ndu munutu kanu ttunga ndu munutuja cigaidu ki bunsujaqtoga qiu
2433710,2436860,kanu ttu=nga ndu munu=tu cigai=du kirun=suja,234,kanu ttunga ndu munutu cigaidu kirunsuja
2439213,2440933,cigai=du kirun=suja,235,cigaidu kirunsuja
2590913,2592733,nindi ambi=du buru,239,nindi ambidu buru
2594313,2596743,nindi ambi=du buru<=to=wa iu>,240,nindi ambidu buruqtowa qiu
2601314,2603234,nindi ambi,241,nindi ambi
2687250,2688810,nbaranbara,248,nbaranbara
2690090,2691820,nbaranbara<=to=ga iu>,249,nbaranbaraqtoga qiu
2692995,2694675,nbaranbara,250,nbaranbara
2704045,2705355,nbaranbara,251,nbaranbara
2709020,2710320,nbaranbara,252,nbaranbara
2718920,2720150,<kore=wa> nbaranbara,253,qkorewa nbaranbara
2735425,2736685,nbaranbara,254,nbaranbara
2741295,2742505,nbaranbara,255,nbaranbara
2746020,2748260,nbaranbara dumi buru,256,nbaranbara dumi buru
2755790,2757270,nbaranbara,257,nbaranbara
2764950,2766470,marikaiti,258,marikaiti
2787740,2790410,nbaranbara hi butan,259,nbaranbara hi butan
2795355,2796735,marikaiti,260,marikaiti
2798565,2800845,(nda?) marikaiti=du sun=suja=ndi,261,nda marikaitidu sunsujandi
2806245,2807575,marikaiti,262,marikaiti
2809310,2811470,marikaiti<=to iu>,263,marikaitiqto qiu
2826140,2828030,marikaiti sun=suja,264,marikaiti sunsuja
2843291,2845464,marikaiti sun=suja,265,marikaiti sunsuja
2871824,2874044,marikaiti sun=suja <sueko> nda=ja ?,267,marikaiti sunsuja qsueko ndaja 
2978159,2985479,sunguti=ja <sinbun>=du dumun=su=nga=du maci=na,269,sungutija qsinbundu dumunsungadu macina
2993649,2994809,maci=na,270,macina
3003409,3007889,<sinbun>=du dumun=su=nga=du maci=na,272,qsinbundu dumunsungadu macina
3011169,3012359,maci=na,273,macina
3020504,3024104,i hata=tana <denwa> kirun=su=ja,274,i hatatana qdenwa kirunsuja
3066830,3073130,i hata=tana <dinwa> ki=ngasi=ja ija abuta=nki mutakari=du kiru,277,i hatatana qdinwa kingasija ija abutanki mutakaridu kiru
3075470,3076580,ki=ngasi=ja,278,kingasija
3077805,3080315,ija abuta=nki mutakari=du kiru,279,ija abutanki mutakaridu kiru
3104165,3105715,mutakai=du kiru,282,mutakaidu kiru
3122970,3124700,uni=nu kutu minun=ju,283,uninu kutu minunju
3129845,3131405,uni=nu kutu minun=ju,284,uninu kutu minunju
3154495,3155675,tundi hjun,287,tundi hjun
3159285,3160185,tundi,288,tundi
3161335,3162255,tundi hjun,289,tundi hjun
3168965,3171795,<denki> kki=mama nindun,290,qdenki kkimama nindun
3174500,3175990,nindiru buru<=de=mo>,291,nindiru buruqdemo
3182105,3183265,nindun,292,nindun
3188085,3189385,nindiru buru,293,nindiru buru
3205783,3208153,nugusiti aru=ban naranu=kaja=je,294,nugusiti aruban naranukajaje
3211988,3213388,naranu=kaja=je,296,naranukajaje
3215568,3217128,naranu=kaja=je,297,naranukajaje
