"Begin Time - msec","End Time - msec","YS_Transcription-txt-rys",
2388828,2390498,"mabuta=nga=je<=ttara>"
2402695,2406110,"unu mai=ja mai... maisan=suja"
2410215,2413675,"unu mai=ja maisan=suja=je"
2429094,2432456,"unu damami=ja maisan=suja"
2438903,2441360,"unu damami=ja maisan=suja=je"
2463700,2466306,"unu hana=nga maisa=nga=je"
2484161,2487427,"unu mai=ja maisan=suja"
2492261,2494889,"unu mai=ja maisan=suja<=to>"
2500798,2503703,"unu mai=ja maisan=suja"
2505335,2508410,"unu mai=ja maisan=suja<=to iu=kedo>"
2510743,2514158,"mumi mumi mumi=gara"
2518971,2522344,"mumi mumi=nga"
2526693,2528576,"unu mumi=ja"
2529719,2532517,"unu mumi=ja maisan=suja<=to=wa>"
2532799,2534501,"unu mumi"
2550533,2552937,"unu mumi=ja maisan=suja"
2560001,2561511,"unu mumi=ja"
2566980,2570990,"unu mai=ja maisan=suja<=to>"
2573357,2575610,"unu mai=ja maisan"
2576419,2580324,"unu mai=ja mabutan=suja"
2581488,2584690,"unu mumi=ja maisan=suja"
2586185,2588100,"unu mumi=ja"
2595184,2598610,"unu mumi=ja maisan=suja"
2599206,2603861,"unu mai=ja unu mai=ja"
2604203,2605895,"maisan=suja"
2608836,2611496,"unu mumi=ja maisan=suja"
2615443,2617538,"unu mumi=ja"
2622171,2624830,"unu mumi=ja maisan=suja<=to>"
2625085,2628734,"unu mumi=ja maisan=suja"
2662111,2664504,"xxx"
2697667,2701040,"xxx"
2703981,2704864,"xxx"
2712454,2714347,"xxx"
2720964,2727400,"xxx"
2766703,2768213,"mabuta=nga=je"
2784958,2785841,"xxx"
2786537,2788952,"di kati=ndagi=jo"
2791553,2793744,"xxx"
2811914,2815233,"kati=ndagi=jo narai=ndagi=jo"
2821597,2824076,"di narai=ndagi=jo"
2834804,2835889,"xxx"
2850101,2851229,"xxx"
2854931,2856814,"xxx"
2861755,2865563,"di narai=ndagi=jo di ttami turasi wari=jo"
2871116,2874531,"di narasi turasi wari=jo<=to=ka>"
2881493,2883536,"di ttami turasi wari=jo"
2888674,2891251,"di ttami turasi wari=jo"
2908004,2909898,"di kati=ndagi=jo"
2914153,2917674,"xxx"
2953646,2957689,"xxx"
2960326,2963389,"xxx"
2963857,2966506,"dumi ttami turasi wari=jo"
2969032,2970532,"xxx"
2972654,2974846,"xxx"
2985356,2986739,"sumuti=bagin"
3012759,3015281,"xxx"
3016563,3019286,"dumi ttami turasi wari=jo<=to iu>"
3025062,3026179,"xxx"
3032425,3035404,"xxx"
3044212,3052020,"xxx"
3055765,3060158,"xxx"
3082372,3084701,"di=ja maisan=suja"
3084951,3089089,"di=ja gumatati=du bun=suja <soo> maisan=suja"
3096403,3098626,"di=ja guman=suja"
3107939,3109408,"xxx"
3127194,3128822,"maasan=suja"
3137146,3139933,"i=ja i=ja man=suja"
3143720,3145629,"i=ja man=suja"
3162592,3164794,"di=ja maisan=suja"
3165502,3167800,"di=ja maisan=suja"
3167949,3169981,"i=ja man=suja"
3175762,3177975,"damami=ja maisan=suja"
3187889,3188921,"damami"
3258936,3270957,"xxx"
3271760,3281654,"xxx"
3281813,3284579,"xxx"
3292462,3293834,"damami"
