Begin Time - msec,End Time - msec,Yonaguni,fileno,mfa
1522057,1522970,muti,206,muti
1527312,1528284,cimuti,207,cimuti
1531060,1532010,cimuti,208,cimuti
1533195,1533985,cimuti,209,cimuti
1549135,1549693,ci,210,ci
1559861,1561296,ci hamiri,211,ci hamiri
1563906,1565429,ci hamiri<=to ka>,212,ci hamiriqto qka
1568335,1570967,ci unu angami=nki ci hamiri=jo<=to=ka>,213,ci unu angaminki ci hamirijoqtoka
1581359,1584629,daasa=nu nati=du bun=gara ci hamiri=jo,214,daasanu natidu bungara ci hamirijo
1586227,1588438,daasa=ki nati=du bun=gara,215,daasaki natidu bungara
1618038,1621177,daasa=nundi nati=du burun=gara ci hamiri=jo,218,daasanundi natidu burungara ci hamirijo
1654257,1655968,daasa nundi<=to wa>,222,daasa nundiqto qwa
1660571,1664442,daasa=nundi na... nati burun=gara ci hamiri=jo,223,daasanundi na nati burungara ci hamirijo
1665241,1668022,nati=du burun=gara ci hamiri=jo,224,natidu burungara ci hamirijo
1692410,1696337,daasa=nundi=du nati bun=gara ci hamiri=jo,225,daasanundidu nati bungara ci hamirijo
1784095,1786515,bata=nga dami ndiru bun=suja,235,batanga dami ndiru bunsuja
1802500,1804740,bata=nga dami=du kirun=suja,238,batanga damidu kirunsuja
1805240,1808160,bata=nga dami=du kirun=suja<=to ittara>,239,batanga damidu kirunsujaqto qittara
1812553,1814593,bata=nga dami=du kirun=suja=to,240,batanga damidu kirunsujato
1819193,1821833,bata=nga dami=du kirun=suja,241,batanga damidu kirunsuja
1849367,1851767,bata=nga dami=du kirun=suja,244,batanga damidu kirunsuja
1864057,1866187,dami=du kirun=suja<=to>,245,damidu kirunsujaqto
1874422,1876372,dami=du kirun=suja<=tte wake>,246,damidu kirunsujaqtte qwake
1883777,1885337,dami=du kirun=suja,247,damidu kirunsuja
1890640,1892390,dami=du kirun=suja <soo>,248,damidu kirunsuja qsoo
1900195,1901425,kucibuni,249,kucibuni
1912820,1915060,kucibuni dami=du kirun=suja,250,kucibuni damidu kirunsuja
1917622,1919561,kucibuni=nga dami=du kirun=suja,251,kucibuninga damidu kirunsuja
1969999,1972211,kucibuni=nga dami naranun,252,kucibuninga dami naranun
1973870,1976257,kucibuni=nga dami naranun=suja,253,kucibuninga dami naranunsuja
1998982,2001194,kucibuni=nga dami naranun=suja,255,kucibuninga dami naranunsuja
2013135,2016460,kucibuni=nga dami(ninunse?) cimu=nu sadan=suja,257,kucibuninga damininunse cimunu sadansuja
2017373,2019004,cimu=nu sadan=suja,258,cimunu sadansuja
2023865,2025720,cimu=nu sadan=suja,259,cimunu sadansuja
2042019,2046156,anu angamiti (?) ki dami ndiru=ndu=ngara cimunu sadan=suja,260,anu angamiti  ki dami ndirundungara cimunu sadansuja
2049963,2051587,cimunu sadan=suja,261,cimunu sadansuja
2059140,2059987,cimu,262,cimu
2063070,2063861,cimu,263,cimu
2091185,2092550,cimuti dami naranu,264,cimuti dami naranu
2094919,2096396,cimuti dami naranu,265,cimuti dami naranu
2100760,2102636,cimuti dami naranun=suja,266,cimuti dami naranunsuja
2104652,2106507,cimuti dami naranun=suja,267,cimuti dami naranunsuja
2108393,2109254,cimuti,268,cimuti
2207516,2209035,inamunu ki naranu,269,inamunu ki naranu
2237010,2240890,a inamunu=do (?)=nu kutu=ja,273,a inamunudo nu kutuja
2284390,2288950,ma tubaraninu=ndi=du umun=gara a inamunu=du a=nga=je,275,ma tubaraninundidu umungara a inamunudu angaje
2292926,2295926,ma tubara=ninu=ndi=du umarirun=gara,276,ma tubaraninundidu umarirungara
2389731,2391651,husu=nga nnarirun=do,282,husunga nnarirundo
2504481,2506341,huci ca=na,289,huci cana
2507081,2510801,huci tsun=do,290,huci tsundo
2511241,2512961,huci caru munu=do,291,huci caru munudo
2530521,2531951,nmaritaru basu=ni,293,nmaritaru basuni
2542066,2543266,ca=du naru,294,cadu naru
2544606,2545696,caru munu=do,295,caru munudo
2561015,2565705,nasi=ti=su=du ca... ca... m ca=du naru=do,296,nasitisudu ca ca m cadu narudo
2582295,2583455,kucibuni=ja,298,kucibunija
2599615,2600575,kucibuni,299,kucibuni
2604747,2605557,nbi,300,nbi
2616492,2618362,nbi=nga damun=suja<=to=wa ieru yo>,301,nbinga damunsujaqtowa qieru qyo
2634277,2635487,nbirumi,302,nbirumi
2637832,2638912,nbirumi,303,nbirumi
2647102,2648922,nbirumi,304,nbirumi
2658792,2660542,nbirumi=nga damun=suja,305,nbiruminga damunsuja
2666497,2668367,nbirumi=nga damun=suja,306,nbiruminga damunsuja
2674842,2675222,ti,307,ti
2676052,2676512,ti,308,ti
2679262,2682342,ti=ja maisan=suja,309,tija maisansuja
2692112,2693722,ti=nga maisan=suja,310,tinga maisansuja
2693817,2695587,ti=nga guman=suja,311,tinga gumansuja
2763557,2767287,banta=nu ki=nga mui bun=suja<=to>,318,bantanu kinga mui bunsujaqto
2785904,2787214,banta=nu ki,321,bantanu ki
2788899,2790259,banta=nu ki,322,bantanu ki
2911269,2912149,ci=nga,337,cinga
2913479,2915139,ci=nga damun=suja,338,cinga damunsuja
2993496,2994906,cidinka,343,cidinka
